,parliament_type,state,seat_name,seat_id,parliament_code,name,party
129,parliament,JOHOR,KOTA TINGGI,156,P.156,KHALED NORDIN,BARISAN NASIONAL (BN)
130,parliament,JOHOR,KOTA TINGGI,156,P.156,RIDHWAN RASMAN,PERIKATAN NASIONAL (PN)
131,parliament,JOHOR,KOTA TINGGI,156,P.156,ONN JAAFAR,PAKATAN HARAPAN (PH)
132,parliament,JOHOR,PENGERANG,157,P.157,CIKGU IMAM NIZAR,PERIKATAN NASIONAL (PN)
133,parliament,JOHOR,PENGERANG,157,P.157,AZALINA OTHMAN SAID,BARISAN NASIONAL (BN)
134,parliament,JOHOR,PENGERANG,157,P.157,CHE ZAKARIA BIN MOHD SALLEH,PAKATAN HARAPAN (PH)
135,parliament,JOHOR,TEBRAU,158,P.158,JIMMY PUAH WEE TSE,PAKATAN HARAPAN (PH)
136,parliament,JOHOR,TEBRAU,158,P.158,MOHAMAD ISA BIN MOHAMAD BASIR,PERIKATAN NASIONAL (PN)
137,parliament,JOHOR,TEBRAU,158,P.158,NICOLE WONG,BARISAN NASIONAL (BN)
138,parliament,JOHOR,PASIR GUDANG,159,P.159,NOOR AZLEEN AMBROS,BARISAN NASIONAL (BN)
139,parliament,JOHOR,PASIR GUDANG,159,P.159,HASSAN ABDUL KARIM,PAKATAN HARAPAN (PH)
140,parliament,JOHOR,PASIR GUDANG,159,P.159,MOHAMAD FARID BIN ABDUL RAZAK,PERIKATAN NASIONAL (PN)
141,parliament,JOHOR,PASIR GUDANG,159,P.159,MOHAMMAD RAFFI BERAN,PARTI PEJUANG TANAHAIR (PEJUANG)
142,parliament,JOHOR,JOHOR BAHRU,160,P.160,JOHAN ROPI,BARISAN NASIONAL (BN)
143,parliament,JOHOR,JOHOR BAHRU,160,P.160,MOHTAJ,PERIKATAN NASIONAL (PN)
144,parliament,JOHOR,JOHOR BAHRU,160,P.160,HAIRY MAHMOOD,PARTI PEJUANG TANAHAIR (PEJUANG)
145,parliament,JOHOR,JOHOR BAHRU,160,P.160,AKMAL NASIR,PAKATAN HARAPAN (PH)
146,parliament,JOHOR,PULAI,161,P.161,NUR JAZLAN,BARISAN NASIONAL (BN)
147,parliament,JOHOR,PULAI,161,P.161,LOH KAH YONG,PERIKATAN NASIONAL (PN)
148,parliament,JOHOR,PULAI,161,P.161,DATUK SERI SALAHUDDIN AYUB,PAKATAN HARAPAN (PH)
149,parliament,JOHOR,ISKANDAR PUTERI,162,P.162,JASHEN TAN,PERIKATAN NASIONAL (PN)
150,parliament,JOHOR,ISKANDAR PUTERI,162,P.162,DATUK JASON TEOH,BARISAN NASIONAL (BN)
151,parliament,JOHOR,ISKANDAR PUTERI,162,P.162,LIEW CHIN TONG,PAKATAN HARAPAN (PH)
152,parliament,JOHOR,KULAI,163,P.163,CHUA JIAN BOON,BARISAN NASIONAL (BN)
153,parliament,JOHOR,KULAI,163,P.163,TEO NIE CHING,PAKATAN HARAPAN (PH)
154,parliament,JOHOR,KULAI,163,P.163,DATO' TAN,PERIKATAN NASIONAL (PN)
155,parliament,JOHOR,PONTIAN,164,P.164,CIKGU ISA BIN AB HAMID,PERIKATAN NASIONAL (PN)
156,parliament,JOHOR,PONTIAN,164,P.164,DATUK SERI AHMAD MASLAN,BARISAN NASIONAL (BN)
157,parliament,JOHOR,PONTIAN,164,P.164,SHAZWAN ZDAINAL,PAKATAN HARAPAN (PH)
158,parliament,JOHOR,PONTIAN,164,P.164,JAMALUDDIN MOHAMAD,PARTI PEJUANG TANAHAIR (PEJUANG)
159,parliament,JOHOR,TANJUNG PIAI,165,P.165,NAJWAH HALIMAH,PERIKATAN NASIONAL (PN)
160,parliament,JOHOR,TANJUNG PIAI,165,P.165,WEE JECK SENG,BARISAN NASIONAL (BN)
161,parliament,JOHOR,TANJUNG PIAI,165,P.165,LIM WEI JIET,PARTI IKATAN DEMOKRATIK MALAYSIA (MUDA)
162,parliament,W.P LABUAN,LABUAN,166,P.166,RAMLE,PARTI PEJUANG TANAHAIR (PEJUANG)
163,parliament,W.P LABUAN,LABUAN,166,P.166,DATO' DR. SUHAILI ABDUL RAHMAN,PERIKATAN NASIONAL (PN)
164,parliament,W.P LABUAN,LABUAN,166,P.166,BASHIR BIN ALIAS,BARISAN NASIONAL (BN)
165,parliament,W.P LABUAN,LABUAN,166,P.166,DATUK WIRA DR RAMLI,PAKATAN HARAPAN (PH)
166,parliament,W.P LABUAN,LABUAN,166,P.166,DATUK ROZMAN ISLI,PARTI WARISAN SABAH (WARISAN)
167,parliament,W.P LABUAN,LABUAN,166,P.166,DAYANG RUSIMAH @ RAYNIE BINTI DATUK HJ. MOHD. DIN,PARTI BANGSA MALAYSIA (PBM)
