,parliament_type,state,seat_name,seat_id,parliament_code,name,party
103,parliament,PAHANG,LIPIS,079,P.079,DATO' SHAHRUM,PERIKATAN NASIONAL (PN)
104,parliament,PAHANG,LIPIS,079,P.079,AISHATON BINTI ABU BAKAR,PARTI PEJUANG TANAHAIR (PEJUANG)
105,parliament,PAHANG,LIPIS,079,P.079,TENGKU ZULPURI SHAH BIN RAJA PUJI,PAKATAN HARAPAN (PH)
106,parliament,PAHANG,LIPIS,079,P.079,DATO SRI ABDUL RAHMAN BIN MOHAMAD,BARISAN NASIONAL (BN)
107,parliament,PAHANG,RAUB,080,P.080,CHOW YU HUI,PAKATAN HARAPAN (PH)
108,parliament,PAHANG,RAUB,080,P.080,NORKHAIRUL ANUAR BIN MOHAMED NOR,PARTI PEJUANG TANAHAIR (PEJUANG)
109,parliament,PAHANG,RAUB,080,P.080,CHONG SIN WOON,BARISAN NASIONAL (BN)
110,parliament,PAHANG,RAUB,080,P.080,DATO FAKRUNIZAM IBRAHIM,PERIKATAN NASIONAL (PN)
111,parliament,PAHANG,JERANTUT,081,P.081,DATO' DR HASSAN BASRI BIN AWANG MAT DAHAN,PAKATAN HARAPAN (PH)
112,parliament,PAHANG,JERANTUT,081,P.081,DATO' MOHD ZUKARMI,BARISAN NASIONAL (BN)
113,parliament,PAHANG,JERANTUT,081,P.081,IR. HAJI KHAIRIL,PERIKATAN NASIONAL (PN)
114,parliament,PAHANG,INDERA MAHKOTA,082,P.082,DR. MOHAMAD NOR BIN SUNDARI,PARTI PEJUANG TANAHAIR (PEJUANG)
115,parliament,PAHANG,INDERA MAHKOTA,082,P.082,DATO' SRI SAIFUDDIN ABDULLAH,PERIKATAN NASIONAL (PN)
116,parliament,PAHANG,INDERA MAHKOTA,082,P.082,HAJI ZURAIDI ISMAIL,PAKATAN HARAPAN (PH)
117,parliament,PAHANG,INDERA MAHKOTA,082,P.082,DATO' QUEK TAI SEONG,BARISAN NASIONAL (BN)
118,parliament,PAHANG,KUANTAN,083,P.083,DATO' SRI AB HAMID BIN MOHD NAZAHAR,BARISAN NASIONAL (BN)
119,parliament,PAHANG,KUANTAN,083,P.083,FUZIAH SALLEH,PAKATAN HARAPAN (PH)
120,parliament,PAHANG,KUANTAN,083,P.083,WAN RAZALI WAN NOR,PERIKATAN NASIONAL (PN)
121,parliament,PAHANG,KUANTAN,083,P.083,MEJAR ANUAR TAJUDDIN (B),PARTI PEJUANG TANAHAIR (PEJUANG)
122,parliament,PAHANG,PAYA BESAR,084,P.084,USTAZ AIRE ROSLAN,PERIKATAN NASIONAL (PN)
123,parliament,PAHANG,PAYA BESAR,084,P.084,IR. ROSMINAHAR,PARTI PEJUANG TANAHAIR (PEJUANG)
124,parliament,PAHANG,PAYA BESAR,084,P.084,AHMAD AZAM,PAKATAN HARAPAN (PH)
125,parliament,PAHANG,PAYA BESAR,084,P.084,DATO' INDERA MOHD SHAHAR BIN ABDULLAH,BARISAN NASIONAL (BN)
126,parliament,PAHANG,PEKAN,085,P.085,SH MOHMED PUZI BIN SH ALI,BARISAN NASIONAL (BN)
127,parliament,PAHANG,PEKAN,085,P.085,MOHD NAIM ZAINAL ABIDIN,PAKATAN HARAPAN (PH)
128,parliament,PAHANG,PEKAN,085,P.085,TENGKU DATO' HISHAM,BEBAS (RUMAH)
129,parliament,PAHANG,PEKAN,085,P.085,DATO' RADHI ABDUL RAZAK,PARTI PEJUANG TANAHAIR (PEJUANG)
130,parliament,PAHANG,PEKAN,085,P.085,USTAZ MOHD FADHIL NOOR,PERIKATAN NASIONAL (PN)
131,parliament,PAHANG,MARAN,086,P.086,MUHAMAD HAFIZ AL-HAFIZ,BEBAS (PEN)
132,parliament,PAHANG,MARAN,086,P.086,SHAHANIZA SHAMSUDDIN,BARISAN NASIONAL (BN)
133,parliament,PAHANG,MARAN,086,P.086,DATO SRI DR HJ ISMAIL B HJ ABD MUTTALIB,PERIKATAN NASIONAL (PN)
134,parliament,PAHANG,MARAN,086,P.086,AHMAD SHUHOR,PAKATAN HARAPAN (PH)
135,parliament,PAHANG,KUALA KRAU,087,P.087,DATO' SRI DR HAJI ISMAIL BIN MOHAMED SAID,BARISAN NASIONAL (BN)
136,parliament,PAHANG,KUALA KRAU,087,P.087,USTAZ HAJI KAMAL BIN ASHAARI,PERIKATAN NASIONAL (PN)
137,parliament,PAHANG,KUALA KRAU,087,P.087,JUHARI OSMAN,PAKATAN HARAPAN (PH)
138,parliament,PAHANG,KUALA KRAU,087,P.087,SHAHRUDDIN MOHAMED SALLEH,PARTI PEJUANG TANAHAIR (PEJUANG)
139,parliament,PAHANG,TEMERLOH,088,P.088,DATO' SRI HJ MOHD SHARKAR BIN HJ SHAMSUDIN,BARISAN NASIONAL (BN)
140,parliament,PAHANG,TEMERLOH,088,P.088,HJH SALAMIAH MOHD NOR,PERIKATAN NASIONAL (PN)
141,parliament,PAHANG,TEMERLOH,088,P.088,HASBIE MUDA,PAKATAN HARAPAN (PH)
142,parliament,PAHANG,TEMERLOH,088,P.088,AMINUDDIN BIN YAHAYA,PARTI PEJUANG TANAHAIR (PEJUANG)
143,parliament,PAHANG,BENTONG,089,P.089,ACHIK KHALIL,BEBAS (PEN)
144,parliament,PAHANG,BENTONG,089,P.089,YOUNG SYEFURA BINTI OTHMAN,PAKATAN HARAPAN (PH)
145,parliament,PAHANG,BENTONG,089,P.089,TAN SRI LIOW TIONG LAI,BARISAN NASIONAL (BN)
146,parliament,PAHANG,BENTONG,089,P.089,DATUK ROSLAN HASSAN,PERIKATAN NASIONAL (PN)
147,parliament,PAHANG,BENTONG,089,P.089,WONG TACK,BEBAS (CANGKUL)
148,parliament,PAHANG,BERA,090,P.090,DATO ASMAWI,PERIKATAN NASIONAL (PN)
149,parliament,PAHANG,BERA,090,P.090,ISMAIL SABRI BIN YAAKOB,BARISAN NASIONAL (BN)
150,parliament,PAHANG,BERA,090,P.090,HAJI ABAS BIN AWANG,PAKATAN HARAPAN (PH)
151,parliament,PAHANG,ROMPIN,091,P.091,HAMIZI BIN HUSSAIN,BEBAS (BUKU)
152,parliament,PAHANG,ROMPIN,091,P.091,DATO' SRI HAJI HASAN BIN ARIFIN,BARISAN NASIONAL (BN)
153,parliament,PAHANG,ROMPIN,091,P.091,DATO' KHALIB,PERIKATAN NASIONAL (PN)
154,parliament,PAHANG,ROMPIN,091,P.091,ERMAN SHAH,PAKATAN HARAPAN (PH)
155,parliament,SELANGOR,SABAK BERNAM,092,P.092,DATO` SRI EIZLAN YUSOF,PARTI PEJUANG TANAHAIR (PEJUANG)
156,parliament,SELANGOR,SABAK BERNAM,092,P.092,ABD RAHMAN BIN BAKRI,BARISAN NASIONAL (BN)
157,parliament,SELANGOR,SABAK BERNAM,092,P.092,CIKGU KALAM BIN SALAN,PERIKATAN NASIONAL (PN)
158,parliament,SELANGOR,SABAK BERNAM,092,P.092,HJ. SHAMSUL MA`ARIF ISMAIL,PAKATAN HARAPAN (PH)
159,parliament,SELANGOR,SUNGAI BESAR,093,P.093,DATO' SRI JAMAL YUNOS,BARISAN NASIONAL (BN)
160,parliament,SELANGOR,SUNGAI BESAR,093,P.093,DATO' ASMAWAR BIN SAMAT,PARTI PEJUANG TANAHAIR (PEJUANG)
161,parliament,SELANGOR,SUNGAI BESAR,093,P.093,CIKGU MUSLIMIN YAHAYA,PERIKATAN NASIONAL (PN)
162,parliament,SELANGOR,SUNGAI BESAR,093,P.093,HJ SAIPOLYAZAN M YUSOP,PAKATAN HARAPAN (PH)
163,parliament,SELANGOR,HULU SELANGOR,094,P.094,AZLINDA BINTI BARONI,BEBAS (PEN)
164,parliament,SELANGOR,HULU SELANGOR,094,P.094,DATUK T. MOHAN,BARISAN NASIONAL (BN)
165,parliament,SELANGOR,HULU SELANGOR,094,P.094,HARUMAINI BIN HAJI OMAR,PARTI PEJUANG TANAHAIR (PEJUANG)
166,parliament,SELANGOR,HULU SELANGOR,094,P.094,DR. SATHIA PRAKASH NADARAJAN,PAKATAN HARAPAN (PH)
167,parliament,SELANGOR,HULU SELANGOR,094,P.094,HANIZA TALHA,PARTI BANGSA MALAYSIA (PBM)
168,parliament,SELANGOR,HULU SELANGOR,094,P.094,HASNIZAN HARUN,PERIKATAN NASIONAL (PN)
169,parliament,SELANGOR,TANJONG KARANG,095,P.095,LANDO BROTHERHOOD,PARTI PEJUANG TANAHAIR (PEJUANG)
170,parliament,SELANGOR,TANJONG KARANG,095,P.095,MOHD ROSNI,BEBAS (POKOK)
171,parliament,SELANGOR,TANJONG KARANG,095,P.095,KAPT (B) DATO DR ZULKAFPERI,PERIKATAN NASIONAL (PN)
172,parliament,SELANGOR,TANJONG KARANG,095,P.095,CIKGU RAHAYU,PARTI IKATAN DEMOKRATIK MALAYSIA (MUDA)
173,parliament,SELANGOR,TANJONG KARANG,095,P.095,DATO' HJH. HABIBAH,BARISAN NASIONAL (BN)
174,parliament,SELANGOR,KUALA SELANGOR,096,P.096,TENGKU ZAFRUL AZIZ,BARISAN NASIONAL (BN)
175,parliament,SELANGOR,KUALA SELANGOR,096,P.096,YB SHAID ROSLI,PARTI PEJUANG TANAHAIR (PEJUANG)
176,parliament,SELANGOR,KUALA SELANGOR,096,P.096,DS DR DZULKEFLY BIN AHMAD,PAKATAN HARAPAN (PH)
177,parliament,SELANGOR,KUALA SELANGOR,096,P.096,USTAZ MOHD NOOR SHAHAR,PERIKATAN NASIONAL (PN)
178,parliament,SELANGOR,SELAYANG,097,P.097,DATUK ABDUL RASHID ASARI,PERIKATAN NASIONAL (PN)
179,parliament,SELANGOR,SELAYANG,097,P.097,CHAN WUN HOONG,BARISAN NASIONAL (BN)
180,parliament,SELANGOR,SELAYANG,097,P.097,SALLEH AMIRUDDIN,PARTI PEJUANG TANAHAIR (PEJUANG)
181,parliament,SELANGOR,SELAYANG,097,P.097,MUHAMMAD ZAKI BIN OMAR,BEBAS (PEN)
182,parliament,SELANGOR,SELAYANG,097,P.097,WILLIAM LEONG JEE KEEN,PAKATAN HARAPAN (PH)
183,parliament,SELANGOR,GOMBAK,098,P.098,DATO' SERI AZMIN ALI,PERIKATAN NASIONAL (PN)
184,parliament,SELANGOR,GOMBAK,098,P.098,AMIRUDIN SHARI,PAKATAN HARAPAN (PH)
185,parliament,SELANGOR,GOMBAK,098,P.098,DATUK DR. AZIZ JAMALUDIN,PARTI PEJUANG TANAHAIR (PEJUANG)
186,parliament,SELANGOR,GOMBAK,098,P.098,Ir HJ ZULKIFLI,BEBAS (PEN)
187,parliament,SELANGOR,GOMBAK,098,P.098,MEGAT ZULKARNAIN BIN OMARDIN,BARISAN NASIONAL (BN)
188,parliament,SELANGOR,AMPANG,099,P.099,RODZIAH ISMAIL,PAKATAN HARAPAN (PH)
189,parliament,SELANGOR,AMPANG,099,P.099,IVONE LOW YI WEN,BARISAN NASIONAL (BN)
190,parliament,SELANGOR,AMPANG,099,P.099,M.RAVEEN,BEBAS (PEN)
191,parliament,SELANGOR,AMPANG,099,P.099,ZURAIDA BINTI KAMARUDDIN,PARTI BANGSA MALAYSIA (PBM)
192,parliament,SELANGOR,AMPANG,099,P.099,DR. NURUL ASHIKIN,PARTI PEJUANG TANAHAIR (PEJUANG)
193,parliament,SELANGOR,AMPANG,099,P.099,BRYAN LAI,PARTI WARISAN SABAH (WARISAN)
194,parliament,SELANGOR,AMPANG,099,P.099,SASHA LYNA,PERIKATAN NASIONAL (PN)
195,parliament,SELANGOR,AMPANG,099,P.099,MUHAMMAD SHAFIQ IZWAN BIN MOHD YUNOS,BEBAS (JAM)
196,parliament,SELANGOR,AMPANG,099,P.099,TAN HUA MENG,BEBAS (GAJAH)
197,parliament,SELANGOR,PANDAN,100,P.100,RAFIZI RAMLI,PAKATAN HARAPAN (PH)
198,parliament,SELANGOR,PANDAN,100,P.100,ONG TEE KEAT,PARTI WARISAN SABAH (WARISAN)
199,parliament,SELANGOR,PANDAN,100,P.100,FARIQUE ZUBIR,PERIKATAN NASIONAL (PN)
200,parliament,SELANGOR,PANDAN,100,P.100,NADIA HANAFIAH,PARTI PEJUANG TANAHAIR (PEJUANG)
201,parliament,SELANGOR,PANDAN,100,P.100,LEONG KOK WEE,BARISAN NASIONAL (BN)
202,parliament,SELANGOR,HULU LANGAT,101,P.101,YB MOHD SANY HAMZAN,PAKATAN HARAPAN (PH)
203,parliament,SELANGOR,HULU LANGAT,101,P.101,DATO HAJI MARKIMAN KOBIRAN,PARTI PEJUANG TANAHAIR (PEJUANG)
204,parliament,SELANGOR,HULU LANGAT,101,P.101,DATO' ABDUL RAHMAN BIN JAAFAR,PARTI WARISAN SABAH (WARISAN)
205,parliament,SELANGOR,HULU LANGAT,101,P.101,DATUK WIRA HAJI JOHAN BIN ABD AZIZ,BARISAN NASIONAL (BN)
206,parliament,SELANGOR,HULU LANGAT,101,P.101,DR MOHAMED MUSTAFA,BEBAS (POKOK)
207,parliament,SELANGOR,HULU LANGAT,101,P.101,DATO' DR. MOHD RADZI ABD LATIF,PERIKATAN NASIONAL (PN)
208,parliament,SELANGOR,BANGI,102,P.102,NAZRUL NAZIR,PERIKATAN NASIONAL (PN)
209,parliament,SELANGOR,BANGI,102,P.102,DR. JAMAL,BEBAS (KUNCI)
210,parliament,SELANGOR,BANGI,102,P.102,HOH HEE LEE,BARISAN NASIONAL (BN)
211,parliament,SELANGOR,BANGI,102,P.102,FAUZI HASIM,BEBAS (PEN)
212,parliament,SELANGOR,BANGI,102,P.102,ASSOCIATE PROF. SUTHAN M,BEBAS (CANGKUL)
213,parliament,SELANGOR,BANGI,102,P.102,CHEE CHEE MENG,PARTI RAKYAT MALAYSIA (PRM)
214,parliament,SELANGOR,BANGI,102,P.102,SYAHREDZAN BIN JOHAN,PAKATAN HARAPAN (PH)
215,parliament,SELANGOR,BANGI,102,P.102,USTAZ ANNUAR BIN SALLEH,PARTI PEJUANG TANAHAIR (PEJUANG)
216,parliament,SELANGOR,PUCHONG,103,P.103,YEO BEE YIN,PAKATAN HARAPAN (PH)
217,parliament,SELANGOR,PUCHONG,103,P.103,UNCLE KENTANG,BEBAS (TELEFON)
218,parliament,SELANGOR,PUCHONG,103,P.103,DATUK SERI HAJI SYED IBRAHIM,BARISAN NASIONAL (BN)
219,parliament,SELANGOR,PUCHONG,103,P.103,JIMMY CHEW JYH GANG,PERIKATAN NASIONAL (PN)
220,parliament,SELANGOR,SUBANG,104,P.104,ALEX ANG H N,PERIKATAN NASIONAL (PN)
221,parliament,SELANGOR,SUBANG,104,P.104,DR KOW,BARISAN NASIONAL (BN)
222,parliament,SELANGOR,SUBANG,104,P.104,WONG CHEN,PAKATAN HARAPAN (PH)
223,parliament,SELANGOR,PETALING JAYA,105,P.105,DATUK EZAM MOHD NOR,PARTI RAKYAT MALAYSIA (PRM)
224,parliament,SELANGOR,PETALING JAYA,105,P.105,DR. K. J. JOHN,BEBAS (KUNCI)
225,parliament,SELANGOR,PETALING JAYA,105,P.105,CHEW HIAN TAT,BARISAN NASIONAL (BN)
226,parliament,SELANGOR,PETALING JAYA,105,P.105,MAZWEEN MOKHTAR,PARTI PEJUANG TANAHAIR (PEJUANG)
227,parliament,SELANGOR,PETALING JAYA,105,P.105,DATO THENG BOOK,PERIKATAN NASIONAL (PN)
228,parliament,SELANGOR,PETALING JAYA,105,P.105,LEE CHEAN CHUNG,PAKATAN HARAPAN (PH)
229,parliament,SELANGOR,DAMANSARA,106,P.106,GOBIND SINGH DEO,PAKATAN HARAPAN (PH)
230,parliament,SELANGOR,DAMANSARA,106,P.106,LIM SI CHING,PERIKATAN NASIONAL (PN)
231,parliament,SELANGOR,DAMANSARA,106,P.106,TAN GIM TUAN GT,BARISAN NASIONAL (BN)
