,parliament_type,state,seat_name,seat_id,parliament_code,name,party
188,states,PERAK,PASIR PANJANG,07451,N.51,HAJI ROSLI ABD RAHMAN,PERIKATAN NASIONAL (PN)
189,states,PERAK,PASIR PANJANG,07451,N.51,DATO' MOHD NORAZLEE BIN MOHD,PARTI PEJUANG TANAHAIR (PEJUANG)
190,states,PERAK,PANGKOR,07452,N.52,DATO NORZAMAN,BARISAN NASIONAL (BN)
191,states,PERAK,PANGKOR,07452,N.52,MOHD AZLAN BIN SUHAIMI,PARTI PEJUANG TANAHAIR (PEJUANG)
192,states,PERAK,PANGKOR,07452,N.52,YAHAYA BIN AHMAD,PARTI WARISAN SABAH (WARISAN)
193,states,PERAK,PANGKOR,07452,N.52,NORHASLINDA ZAKARIA,PERIKATAN NASIONAL (PN)
194,states,PERAK,PANGKOR,07452,N.52,CIKGU RAZAK @ CR,PAKATAN HARAPAN (PH)
195,states,PERAK,RUNGKUP,07553,N.53,MUNZIRIE KABIR,PAKATAN HARAPAN (PH)
196,states,PERAK,RUNGKUP,07553,N.53,DATO' SHAHRUL,BARISAN NASIONAL (BN)
197,states,PERAK,RUNGKUP,07553,N.53,CIKGU MUKRI,PERIKATAN NASIONAL (PN)
198,states,PERAK,HUTAN MELINTANG,07554,N.54,WASANTHEE A/P SINNASAMY,PAKATAN HARAPAN (PH)
199,states,PERAK,HUTAN MELINTANG,07554,N.54,KHAIRUDDIN BIN TARMIZI,BARISAN NASIONAL (BN)
200,states,PERAK,HUTAN MELINTANG,07554,N.54,KHAIRUN NIZAM BIN MARSOM,PERIKATAN NASIONAL (PN)
201,states,PERAK,PASIR BEDAMAR,07655,N.55,KONG SUN CHIN,BARISAN NASIONAL (BN)
202,states,PERAK,PASIR BEDAMAR,07655,N.55,S.SURIA,PERIKATAN NASIONAL (PN)
203,states,PERAK,PASIR BEDAMAR,07655,N.55,WOO KAH LEONG,PAKATAN HARAPAN (PH)
204,states,PERAK,CHANGKAT JONG,07656,N.56,MOHD AZHAR BIN JAMALUDDIN,BARISAN NASIONAL (BN)
205,states,PERAK,CHANGKAT JONG,07656,N.56,HJ. NADZIRUDDIN BIN HJ. MOHAMED BANDI,PERIKATAN NASIONAL (PN)
206,states,PERAK,CHANGKAT JONG,07656,N.56,BADRUL HISHAM BIN BADARUDIN,PAKATAN HARAPAN (PH)
207,states,PERAK,CHANGKAT JONG,07656,N.56,MUHAMMAD AMIRUL MAHFUZ,PARTI PEJUANG TANAHAIR (PEJUANG)
208,states,PERAK,SUNGKAI,07757,N.57,A. SIVANESAN,PAKATAN HARAPAN (PH)
209,states,PERAK,SUNGKAI,07757,N.57,CIKGU MAHHADEE,BEBAS (KUDA)
210,states,PERAK,SUNGKAI,07757,N.57,THILAK RAJ A/L GUNASEKARAN,PERIKATAN NASIONAL (PN)
211,states,PERAK,SUNGKAI,07757,N.57,DATO' ELANGO,BARISAN NASIONAL (BN)
212,states,PERAK,SLIM,07758,N.58,USTAZ ZULFADLI ZAINAL,PERIKATAN NASIONAL (PN)
213,states,PERAK,SLIM,07758,N.58,ZAIDI AZIZ,BARISAN NASIONAL (BN)
214,states,PERAK,SLIM,07758,N.58,USTAZ MEOR AZIM,PARTI PEJUANG TANAHAIR (PEJUANG)
215,states,PERAK,SLIM,07758,N.58,MOHD SYAHID BIN MOHD ZAINI,PAKATAN HARAPAN (PH)
216,states,PERAK,BEHRANG,07759,N.59,KHAIROL NAJIB,PAKATAN HARAPAN (PH)
217,states,PERAK,BEHRANG,07759,N.59,HAZVEE BIN HAFIZ,PARTI PEJUANG TANAHAIR (PEJUANG)
218,states,PERAK,BEHRANG,07759,N.59,SALINA SAMSUDIN,BARISAN NASIONAL (BN)
219,states,PERAK,BEHRANG,07759,N.59,MOHD AMRAN BIN IBRAHIM,PERIKATAN NASIONAL (PN)
220,states,PAHANG,TANAH RATA,07801,N.01,HO CHI YANG,PAKATAN HARAPAN (PH)
221,states,PAHANG,TANAH RATA,07801,N.01,WONG YAP WAH,BARISAN NASIONAL (BN)
222,states,PAHANG,TANAH RATA,07801,N.01,LAI CHII,PERIKATAN NASIONAL (PN)
223,states,PAHANG,JELAI,07802,N.02,ISMAIL BIN MOHD HUSSIN,PAKATAN HARAPAN (PH)
224,states,PAHANG,JELAI,07802,N.02,DATO' SRI WAN ROSDY BIN WAN ISMAIL,BARISAN NASIONAL (BN)
225,states,PAHANG,JELAI,07802,N.02,DR ABDUL RASIP,PERIKATAN NASIONAL (PN)
226,states,PAHANG,PADANG TENGKU,07903,N.03,RUZI @ NATA BIN YUSUFF,PAKATAN HARAPAN (PH)
227,states,PAHANG,PADANG TENGKU,07903,N.03,MUSTAPA LONG,BARISAN NASIONAL (BN)
228,states,PAHANG,PADANG TENGKU,07903,N.03,MOHD ROSTAM BIN MUSTAPHA,PARTI PEJUANG TANAHAIR (PEJUANG)
229,states,PAHANG,PADANG TENGKU,07903,N.03,KHAIDER KAMIL,PERIKATAN NASIONAL (PN)
230,states,PAHANG,CHEKA,07904,N.04,TUAN IBRAHIM,PERIKATAN NASIONAL (PN)
231,states,PAHANG,CHEKA,07904,N.04,RASID BIN MUHAMAD,PAKATAN HARAPAN (PH)
232,states,PAHANG,CHEKA,07904,N.04,AISHATON BINTI ABU BAKAR,PARTI PEJUANG TANAHAIR (PEJUANG)
233,states,PAHANG,CHEKA,07904,N.04,HO FONG MEE,BARISAN NASIONAL (BN)
234,states,PAHANG,BENTA,07905,N.05,RIZAL BIN JAMIN,PAKATAN HARAPAN (PH)
235,states,PAHANG,BENTA,07905,N.05,DATO SRI SOFFI TAN SRI RAZAK,BARISAN NASIONAL (BN)
236,states,PAHANG,BENTA,07905,N.05,CIKGU EMBONG LIAS,PERIKATAN NASIONAL (PN)
237,states,PAHANG,BATU TALAM,08006,N.06,ABD AZIZ BIN MAT KIRAM,BARISAN NASIONAL (BN)
238,states,PAHANG,BATU TALAM,08006,N.06,SHAHUDDIN BIN ABDUL RAHMAN,PAKATAN HARAPAN (PH)
239,states,PAHANG,BATU TALAM,08006,N.06,AHMAD SABRI BIN MAT DUI,PERIKATAN NASIONAL (PN)
