,parliament_type,state,seat_name,seat_id,parliament_code,name,party
20,states,PERLIS,BINTONG,00206,N.06,AZLAN MAN,BARISAN NASIONAL (BN)
21,states,PERLIS,BINTONG,00206,N.06,CIKGU AZHARI,PAKATAN HARAPAN (PH)
22,states,PERLIS,BINTONG,00206,N.06,DATUK HASHIM SUBOH,BEBAS (KUNCI)
23,states,PERLIS,BINTONG,00206,N.06,MOHAMAD KHAIR BIN MOHD NOOR,PARTI WARISAN SABAH (WARISAN)
24,states,PERLIS,BINTONG,00206,N.06,FAKHRUL ANWAR BIN ISMAIL,PERIKATAN NASIONAL (PN)
25,states,PERLIS,SENA,00207,N.07,SAIFUL DANIEL MOHD YUSOF,BARISAN NASIONAL (BN)
26,states,PERLIS,SENA,00207,N.07,ASRUL NIZAN HJ ABD JALIL,PAKATAN HARAPAN (PH)
27,states,PERLIS,SENA,00207,N.07,MARZITA BINTI MANSOR,PERIKATAN NASIONAL (PN)
28,states,PERLIS,SENA,00207,N.07,MOHD FAIZAL BIN YUNUS,PARTI PEJUANG TANAHAIR (PEJUANG)
29,states,PERLIS,INDERA KAYANGAN,00208,N.08,GAN AY LING,PAKATAN HARAPAN (PH)
30,states,PERLIS,INDERA KAYANGAN,00208,N.08,LIM WENG KHEE,BARISAN NASIONAL (BN)
31,states,PERLIS,INDERA KAYANGAN,00208,N.08,PRAMOOT A/L PUAN,PERIKATAN NASIONAL (PN)
32,states,PERLIS,INDERA KAYANGAN,00208,N.08,ATAN BIN JASIN,PARTI WARISAN SABAH (WARISAN)
33,states,PERLIS,KUALA PERLIS,00209,N.09,AZAHAR BIN AHMAD,BEBAS (KUNCI)
34,states,PERLIS,KUALA PERLIS,00209,N.09,ABU BAKAR BIN HAMZAH,PERIKATAN NASIONAL (PN)
35,states,PERLIS,KUALA PERLIS,00209,N.09,MUHAMAD HAIRI BIN NOORDIN,PARTI WARISAN SABAH (WARISAN)
36,states,PERLIS,KUALA PERLIS,00209,N.09,KAMARUDIN BIN MALEK,BARISAN NASIONAL (BN)
37,states,PERLIS,KUALA PERLIS,00209,N.09,AZAM KARAP,PAKATAN HARAPAN (PH)
38,states,PERLIS,KAYANG,00210,N.10,USTAZ ASRUL AIMRAN,PERIKATAN NASIONAL (PN)
39,states,PERLIS,KAYANG,00210,N.10,HAMIZAN BIN HASSAN,BARISAN NASIONAL (BN)
40,states,PERLIS,KAYANG,00210,N.10,WAN KHARIZAL,PAKATAN HARAPAN (PH)
41,states,PERLIS,KAYANG,00210,N.10,KHAIRUDDIN BIN ABDULLAH,PARTI WARISAN SABAH (WARISAN)
42,states,PERLIS,PAUH,00311,N.11,CIKGU MEGAT HASHIRAT,PERIKATAN NASIONAL (PN)
43,states,PERLIS,PAUH,00311,N.11,AZHAR BIN AMEIR,PAKATAN HARAPAN (PH)
44,states,PERLIS,PAUH,00311,N.11,SYED ATIF,BARISAN NASIONAL (BN)
45,states,PERLIS,PAUH,00311,N.11,MOHD KHALID AHMAD,PARTI WARISAN SABAH (WARISAN)
46,states,PERLIS,TAMBUN TULANG,00312,N.12,ZIKRI,PERIKATAN NASIONAL (PN)
47,states,PERLIS,TAMBUN TULANG,00312,N.12,ISMAIL BIN KASIM (CHU),BARISAN NASIONAL (BN)
48,states,PERLIS,TAMBUN TULANG,00312,N.12,SYAHMI SUHAIMI,PAKATAN HARAPAN (PH)
49,states,PERLIS,TAMBUN TULANG,00312,N.12,MATON BIN DIN,PARTI PEJUANG TANAHAIR (PEJUANG)
50,states,PERLIS,GUAR SANJI,00313,N.13,HASPARIZAL BIN HASSAN,PAKATAN HARAPAN (PH)
51,states,PERLIS,GUAR SANJI,00313,N.13,USTAZ RIDZUAN BIN HASHIM,PERIKATAN NASIONAL (PN)
52,states,PERLIS,GUAR SANJI,00313,N.13,ABDUL MALIK BIN ABDULLAH,PARTI PEJUANG TANAHAIR (PEJUANG)
53,states,PERLIS,GUAR SANJI,00313,N.13,ROZIEANA BINTI AHMAD,BARISAN NASIONAL (BN)
54,states,PERLIS,SIMPANG EMPAT,00314,N.14,NURULHISHAM,BARISAN NASIONAL (BN)
55,states,PERLIS,SIMPANG EMPAT,00314,N.14,AMRAN BIN DARUS,PAKATAN HARAPAN (PH)
56,states,PERLIS,SIMPANG EMPAT,00314,N.14,IZHAR SUDIN,PARTI PEJUANG TANAHAIR (PEJUANG)
57,states,PERLIS,SIMPANG EMPAT,00314,N.14,DR. HAKIM SAAD,PARTI WARISAN SABAH (WARISAN)
58,states,PERLIS,SIMPANG EMPAT,00314,N.14,HAJI RAZALI SAAD,PERIKATAN NASIONAL (PN)
59,states,PERLIS,SIMPANG EMPAT,00314,N.14,AMMAR BIN HASSAN,BEBAS (BUKU)
60,states,PERLIS,SANGLANG,00315,N.15,ZAINUDIN BIN YOM,PARTI WARISAN SABAH (WARISAN)
61,states,PERLIS,SANGLANG,00315,N.15,DR. AHMAD FADHZIL MOHAMAD,PAKATAN HARAPAN (PH)
62,states,PERLIS,SANGLANG,00315,N.15,BUDIN,BARISAN NASIONAL (BN)
63,states,PERLIS,SANGLANG,00315,N.15,CIKGU SHUKRI,PERIKATAN NASIONAL (PN)
