,parliament_type,state,seat_name,seat_id,parliament_code,name,party
224,parliament,PULAU PINANG,BAYAN BARU,052,P.052,JEFF OOI,PARTI WARISAN SABAH (WARISAN)
225,parliament,PULAU PINANG,BAYAN BARU,052,P.052,RAVINDER SINGH,PARTI RAKYAT MALAYSIA (PRM)
226,parliament,PULAU PINANG,BAYAN BARU,052,P.052,KAN CHEE YUEN,BEBAS (PEN)
227,parliament,PULAU PINANG,BAYAN BARU,052,P.052,SIM TZE TZIN,PAKATAN HARAPAN (PH)
228,parliament,PULAU PINANG,BAYAN BARU,052,P.052,OH TONG KEONG,PERIKATAN NASIONAL (PN)
229,parliament,PULAU PINANG,BALIK PULAU,053,P.053,DATUK SHAH HEADAN BIN AYOOB SHAH,BARISAN NASIONAL (BN)
230,parliament,PULAU PINANG,BALIK PULAU,053,P.053,MUHAMMAD BAKHTIAR BIN WAN CHIK,PAKATAN HARAPAN (PH)
231,parliament,PULAU PINANG,BALIK PULAU,053,P.053,DATO' SRI JOHNNY (DSJ),BEBAS (TRAKTOR)
232,parliament,PULAU PINANG,BALIK PULAU,053,P.053,HARRIS IDAHAM RASHID,PERIKATAN NASIONAL (PN)
233,parliament,PULAU PINANG,BALIK PULAU,053,P.053,DATO SRI SABARUDDIN BIN AHMAD,BEBAS (POKOK)
234,parliament,PULAU PINANG,BALIK PULAU,053,P.053,FAZLI MOHAMMAD,PARTI PEJUANG TANAHAIR (PEJUANG)
