,year,state,constituency,parliament_code_digits,EligibleVoters,MalayVoters,ChineseVoters,IndianVoters,OtherVoters,BumiMuslimVoters,BumiNonmuslimVoters,SabahBumiVoters,Early,Postal,Spoilt,Turnout,Unreturned
318,2013,Sabah,TUARAN,170,48276,0,6,0,1,44,50,0,0,0,795,40748,0
319,2013,Sabah,SEPANGGAR,171,53374,0,19,0,3,52,26,0,0,0,1167,43416,0
320,2013,Sabah,PUTATAN,173,37490,0,19,0,3,63,15,0,0,0,665,29760,0
321,2013,Sabah,PENAMPANG,174,44323,0,32,0,2,16,50,0,0,0,454,36553,0
322,2013,Sabah,PAPAR,175,38771,0,9,0,1,60,30,0,0,0,499,33194,0
323,2013,Sabah,KIMANIS,176,26628,0,4,0,2,60,34,0,0,0,453,23128,0
324,2013,Sabah,BEAUFORT,177,30097,0,8,0,1,61,30,0,0,0,559,25949,0
325,2013,Sabah,SIPITANG,178,29177,0,4,0,1,58,36,0,0,0,539,24329,0
326,2013,Sabah,RANAU,179,39053,0,2,0,0,11,87,0,0,0,666,31396,0
327,2013,Sabah,KENINGAU,180,43691,0,10,0,1,18,70,0,0,0,555,36098,0
328,2013,Sabah,TENOM,181,25304,0,12,0,1,21,66,0,0,0,632,20926,0
329,2013,Sabah,PENSIANGAN,182,26194,0,1,0,1,12,86,0,0,0,483,21379,0
330,2013,Sabah,BELURAN,183,24688,0,1,0,3,40,56,0,0,0,552,18914,0
331,2013,Sabah,LIBARAN,184,39772,0,21,0,7,57,15,0,0,0,714,32017,0
332,2013,Sabah,SANDAKAN,186,37058,0,53,0,4,34,8,0,0,0,525,27889,0
333,2013,Sabah,KINABATANGAN,187,24748,0,1,0,6,42,52,0,0,0,654,19960,0
334,2013,Sabah,SILAM,188,51662,0,13,0,10,64,13,0,0,0,1077,39606,0
335,2013,Sabah,SEMPORNA,189,41549,0,2,0,2,96,1,0,0,0,985,31523,0
336,2013,Sabah,TAWAU,190,51538,0,38,0,8,50,4,0,0,0,789,39658,0
337,2013,Sabah,KALABAKAN,191,46793,0,11,0,12,70,6,0,0,0,1027,36132,0
338,2018,Perlis,KANGAR,002,55938,82,15,2,1,0,0,0,1166,11,0,0,0
339,2018,Perlis,ARAU,003,48187,88,8,2,3,0,0,0,488,4,0,0,0
340,2018,Kedah,LANGKAWI,004,42697,91,7,2,1,0,0,0,1588,3,0,0,0
341,2018,Kedah,JERLUN,005,54132,91,7,0,2,0,0,0,55,4,0,0,0
342,2018,Kedah,PENDANG,011,74867,89,5,1,6,0,0,0,197,4,0,0,0
343,2018,Kedah,JERAI,012,79976,80,14,6,0,0,0,0,295,11,0,0,0
344,2018,Kedah,SIK,013,50385,93,2,0,5,0,0,0,190,2,0,0,0
345,2018,Kedah,MERBOK,014,87782,69,15,15,1,0,0,0,5670,24,0,0,0
346,2018,Kedah,BALING,016,107213,89,4,5,2,0,0,0,363,7,0,0,0
347,2018,Kelantan,TUMPAT,019,110924,93,3,0,4,0,0,0,421,17,0,0,0
348,2018,Kelantan,BACHOK,025,92606,99,1,0,0,0,0,0,261,9,0,0,0
349,2018,Kelantan,KETEREH,026,65238,97,2,0,1,0,0,0,4044,7,0,0,0
350,2018,Kelantan,MACHANG,029,68387,97,3,0,0,0,0,0,300,5,0,0,0
351,2018,Kelantan,JELI,030,47470,98,0,0,1,0,0,0,2950,0,0,0,0
352,2018,Terengganu,BESUT,033,86627,98,1,0,0,0,0,0,1753,9,0,0,0
353,2018,Terengganu,SETIU,034,86247,100,0,0,0,0,0,0,334,6,0,0,0
354,2018,Terengganu,MARANG,037,104898,98,2,0,0,0,0,0,827,19,0,0,0
355,2018,Terengganu,DUNGUN,039,90506,96,3,0,0,0,0,0,582,17,0,0,0
356,2018,Terengganu,KEMAMAN,040,107593,94,5,1,1,0,0,0,442,11,0,0,0
357,2018,Penang,BAGAN,043,71583,13,71,15,0,0,0,0,184,6,0,0,0
358,2018,Penang,TANJONG,049,49586,6,84,9,0,0,0,0,876,3,0,0,0
359,2018,Penang,JELUTONG,050,76991,23,65,11,1,0,0,0,852,13,0,0,0
360,2018,Perak,GERIK,054,35903,69,14,3,13,0,0,0,3587,4,0,0,0
361,2018,Perak,LENGGONG,055,29752,84,13,1,2,0,0,0,52,4,0,0,0
362,2018,Perak,LARUT,056,49453,90,4,6,0,0,0,0,237,7,0,0,0
363,2018,Perak,TAIPING,060,90729,39,46,13,1,0,0,0,5079,24,0,0,0
364,2018,Perak,TAMBUN,063,107763,67,20,11,2,0,0,0,4709,21,0,0,0
365,2018,Perak,BERUAS,068,79794,26,59,14,0,0,0,0,194,18,0,0,0
366,2018,Perak,PARIT,069,35910,93,2,3,2,0,0,0,481,5,0,0,0
367,2018,Perak,KAMPAR,070,69436,33,55,9,2,0,0,0,402,16,0,0,0
368,2018,Perak,GOPENG,071,99167,43,46,9,3,0,0,0,978,53,0,0,0
369,2018,Perak,TAPAH,072,47128,47,26,15,13,0,0,0,1939,15,0,0,0
370,2018,Perak,LUMUT,074,67157,72,15,11,1,0,0,0,11900,13,0,0,0
371,2018,Pahang,LIPIS,079,35294,78,16,5,1,0,0,0,1071,3,0,0,0
372,2018,Pahang,RAUB,080,57723,52,38,6,4,0,0,0,493,8,0,0,0
373,2018,Pahang,JERANTUT,081,63609,82,13,3,2,0,0,0,398,6,0,0,0
374,2018,Pahang,KUANTAN,083,62696,67,30,3,1,0,0,0,1881,15,0,0,0
375,2018,Pahang,PEKAN,085,88899,88,2,1,9,0,0,0,6824,14,0,0,0
376,2018,Pahang,MARAN,086,41036,90,6,2,2,0,0,0,263,3,0,0,0
377,2018,Pahang,TEMERLOH,088,75081,67,23,8,3,0,0,0,2942,14,0,0,0
378,2018,Pahang,BENTONG,089,67359,47,42,9,3,0,0,0,1660,17,0,0,0
379,2018,Pahang,BERA,090,58711,62,29,4,5,0,0,0,1615,8,0,0,0
380,2018,Pahang,ROMPIN,091,61918,88,2,1,9,0,0,0,685,2,0,0,0
381,2018,Selangor,SELAYANG,097,116176,53,29,18,1,0,0,0,832,26,0,0,0
382,2018,Selangor,GOMBAK,098,141112,77,11,11,2,0,0,0,304,102,0,0,0
383,2018,Selangor,AMPANG,099,91737,56,35,9,1,0,0,0,22,46,0,0,0
384,2018,Selangor,PANDAN,100,101319,46,46,7,1,0,0,0,825,42,0,0,0
385,2018,Selangor,BANGI,102,178790,49,39,11,1,0,0,0,1462,119,0,0,0
386,2018,Selangor,PUCHONG,103,96437,37,52,10,1,0,0,0,430,30,0,0,0
387,2018,Selangor,SUBANG,104,146422,27,57,15,2,0,0,0,1593,118,0,0,0
388,2018,Selangor,DAMANSARA,106,164322,20,69,9,1,0,0,0,500,79,0,0,0
389,2018,Selangor,KAPAR,109,124983,71,15,14,1,0,0,0,397,21,0,0,0
390,2018,Selangor,KLANG,110,149348,27,55,17,1,0,0,0,1283,43,0,0,0
391,2018,Selangor,SEPANG,113,104508,63,20,14,3,0,0,0,1548,53,0,0,0
392,2018,FederalTerritories,KEPONG,114,72696,5,89,6,1,0,0,0,284,20,0,0,0
393,2018,FederalTerritories,BATU,115,76328,43,38,17,2,0,0,0,3614,21,0,0,0
394,2018,FederalTerritories,SEGAMBUT,117,77956,28,59,12,2,0,0,0,21,83,0,0,0
395,2018,FederalTerritories,SETIAWANGSA,118,72136,62,26,10,2,0,0,0,17398,52,0,0,0
396,2018,FederalTerritories,TITIWANGSA,119,61598,72,17,9,2,0,0,0,2695,35,0,0,0
397,2018,FederalTerritories,SEPUTEH,122,86256,9,82,8,1,0,0,0,79,53,0,0,0
398,2018,FederalTerritories,CHERAS,123,78819,10,83,7,1,0,0,0,457,24,0,0,0
399,2018,FederalTerritories,PUTRAJAYA,125,27306,95,1,3,1,0,0,0,823,75,0,0,0
400,2018,NegriSembilan,JELEBU,126,48522,65,24,6,5,0,0,0,1720,4,0,0,0
401,2018,NegriSembilan,JEMPOL,127,72122,64,23,12,1,0,0,0,420,6,0,0,0
402,2018,NegriSembilan,SEREMBAN,128,110168,49,37,13,1,0,0,0,1888,50,0,0,0
403,2018,NegriSembilan,RASAH,130,102838,30,48,21,2,0,0,0,2547,43,0,0,0
404,2018,NegriSembilan,REMBAU,131,88365,74,10,15,1,0,0,0,1153,43,0,0,0
405,2018,NegriSembilan,TAMPIN,133,60765,63,24,12,2,0,0,0,5340,7,0,0,0
406,2018,Melaka,JASIN,139,73432,74,16,10,0,0,0,0,410,9,0,0,0
407,2018,Johor,SEGAMAT,140,55350,47,43,10,1,0,0,0,2297,10,0,0,0
408,2018,Johor,SEKIJANG,141,45596,59,36,4,0,0,0,0,7,10,0,0,0
409,2018,Johor,LABIS,142,40356,38,45,15,2,0,0,0,66,8,0,0,0
410,2018,Johor,PAGOH,143,51512,66,30,4,1,0,0,0,105,3,0,0,0
411,2018,Johor,LEDANG,144,77474,56,39,5,1,0,0,0,398,21,0,0,0
412,2018,Johor,BAKRI,145,73883,44,53,2,0,0,0,0,1194,16,0,0,0
413,2018,Johor,MUAR,146,50843,67,32,1,0,0,0,0,643,13,0,0,0
414,2018,Johor,KLUANG,152,96915,42,48,9,1,0,0,0,6229,36,0,0,0
415,2018,Johor,SEMBRONG,153,44137,61,29,9,2,0,0,0,51,4,0,0,0
416,2018,Johor,MERSING,154,48176,82,14,1,3,0,0,0,2293,11,0,0,0
417,2018,Johor,TENGGARA,155,44749,75,16,7,2,0,0,0,1924,8,0,0,0
418,2018,Johor,PENGERANG,157,40479,90,9,1,1,0,0,0,1080,5,0,0,0
419,2018,Johor,TEBRAU,158,123033,48,39,12,1,0,0,0,221,19,0,0,0
420,2018,Johor,PULAI,161,106268,49,39,10,1,0,0,0,1779,41,0,0,0
421,2018,Johor,KULAI,163,99147,35,54,10,1,0,0,0,738,23,0,0,0
422,2018,Johor,PONTIAN,164,55570,69,30,1,0,0,0,0,100,9,0,0,0
423,2018,Sabah,LABUAN,166,28356,44,21,0,5,0,0,30,26042,2309,0,0,0
424,2018,Sabah,KUDAT,167,52251,8,10,0,10,0,0,73,51692,559,0,0,0
425,2018,Sabah,TUARAN,170,54400,6,6,0,2,0,0,87,54206,192,0,0,0
426,2018,Sabah,SEPANGGAR,171,62415,19,20,0,6,0,0,55,59390,3014,0,0,0
427,2018,Sabah,PUTATAN,173,41312,24,16,0,7,0,0,53,37567,3740,0,0,0
428,2018,Sabah,PENAMPANG,174,53131,6,35,0,2,0,0,57,51097,2027,0,0,0
429,2018,Sabah,PAPAR,175,43586,11,8,0,5,0,0,76,42684,899,0,0,0
430,2018,Sabah,KIMANIS,176,29618,12,4,0,5,0,0,79,29607,9,0,0,0
431,2018,Sabah,BEAUFORT,177,33342,9,7,0,3,0,0,81,33142,199,0,0,0
432,2018,Sabah,SIPITANG,178,31882,11,4,0,3,0,0,82,31739,143,0,0,0
433,2018,Sabah,RANAU,179,43706,4,2,0,1,0,0,93,43531,175,0,0,0
434,2018,Sabah,KENINGAU,180,51177,6,10,0,2,0,0,82,50888,285,0,0,0
435,2018,Sabah,TENOM,181,29182,10,11,0,2,0,0,77,29019,160,0,0,0
436,2018,Sabah,PENSIANGAN,182,31377,3,2,0,1,0,0,94,31368,9,0,0,0
437,2018,Sabah,BELURAN,183,28509,10,1,0,6,0,0,82,28354,155,0,0,0
438,2018,Sabah,LIBARAN,184,47914,30,17,0,14,0,0,39,46666,1245,0,0,0
439,2018,Sabah,SANDAKAN,186,39777,16,51,0,7,0,0,26,39494,279,0,0,0
440,2018,Sabah,KINABATANGAN,187,28730,17,1,0,6,0,0,76,28549,181,0,0,0
441,2018,Sabah,SILAM,188,60942,28,11,0,11,0,0,50,59104,1837,0,0,0
442,2018,Sabah,SEMPORNA,189,48248,12,2,0,3,0,0,84,47198,1050,0,0,0
443,2018,Sabah,TAWAU,190,59919,37,35,0,11,0,0,17,59083,830,0,0,0
444,2018,Sabah,KALABAKAN,191,52199,51,9,0,21,0,0,20,49251,2945,0,0,0
445,2018,Sarawak,SANTUBONG,193,45628,0,8,0,0,81,11,0,184,3,0,0,0
446,2018,Sarawak,STAMPIN,196,66240,0,64,0,1,16,18,0,4299,22,0,0,0
447,2018,Sarawak,PUNCAK BORNEO,198,46180,0,26,0,1,5,68,0,1065,2,0,0,0
448,2018,Sarawak,SERIAN,199,37629,0,10,0,1,8,81,0,188,1,0,0,0
449,2018,Sarawak,BETONG,204,29145,0,7,0,0,38,55,0,129,0,0,0,0
450,2018,Sarawak,SARATOK,205,30517,0,6,0,1,36,57,0,132,1,0,0,0
451,2018,Sarawak,IGAN,207,19592,0,4,0,0,7,89,0,88,1,0,0,0
452,2018,Sarawak,SARIKEI,208,39561,0,63,0,1,5,32,0,372,0,0,0,0
453,2018,Sarawak,JULAU,209,25380,0,5,0,2,1,93,0,56,0,0,0,0
454,2018,Sarawak,KANOWIT,210,21022,0,12,0,1,2,86,0,72,1,0,0,0
455,2018,Sarawak,LANANG,211,61973,0,69,0,1,4,27,0,1250,5,0,0,0
456,2018,Sarawak,SIBU,212,74149,0,63,0,1,12,25,0,3188,10,0,0,0
457,2018,Sarawak,MUKAH,213,30608,0,9,0,1,7,84,0,204,1,0,0,0
458,2018,Sarawak,SELANGAU,214,30026,0,3,0,1,1,94,0,75,0,0,0,0
459,2018,Sarawak,KAPIT,215,30658,0,9,0,1,3,87,0,157,1,0,0,0
460,2018,Sarawak,BINTULU,217,65049,0,29,0,1,11,60,0,548,3,0,0,0
461,2018,Sarawak,SIBUTI,218,31868,0,22,0,1,24,54,0,967,2,0,0,0
462,2018,Sarawak,MIRI,219,80386,0,55,0,1,16,28,0,995,11,0,0,0
463,2018,Sarawak,BARAM,220,35685,0,8,0,1,5,86,0,90,1,0,0,0
464,2018,Sarawak,LIMBANG,221,26409,0,18,0,1,28,53,0,376,2,0,0,0
465,2018,Sarawak,LAWAS,222,21297,0,10,0,1,41,49,0,119,1,0,0,0
